Client_Name__c,Job_Function_Hired_In__c_y,Industry_Hired_In__c,Hired_Location__c_y,Salary_Range__c_y,Employment_Type__c_y,Employment_Type__c_y,Federal_Hire__c_y,Hired_but_still_active_and_looking__c_y,Ops_Review_Date__c,Area_Manager_Approved__c,PIM_Approved__c
0033800002kUPmgAAG,Other,Defense Contracting,Afghanistan,"$60,000 - $69,999",Temporary/Contract,Temporary/Contract,0,0,10/23/2017 0:00,1,1
0033800002kUSAvAAO,Safety/Security/Law Enforcement,Government and Public Administration,"San Antonio, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,1/29/2018 0:00,1,1
0033800002kUTXcAAO,Safety/Security/Law Enforcement,Government and Public Administration,"3691 Leeds Ave, North Charleston, SC 29405","$50,000 - $59,999",Full-Time,Full-Time,0,0,1/22/2018 0:00,1,1
0033800002kUTffAAG,Training/Instruction/Teaching,Defense Contracting,"Norfolk, VA","$70,000 - $79,999",Full-Time,Full-Time,0,0,8/21/2017 0:00,1,1
0033800002kUUBHAA4,Automotive,Business Support - Admin/Staffing,"Suwanee, GA","$50,000 - $59,999",Full-Time,Full-Time,0,0,6/12/2017 0:00,1,1
0033800002kUUCUAA4,Engineering,Manufacturing,"Scottsdale, AZ","$80,000 - $89,999",Full-Time,Full-Time,0,0,7/10/2017 0:00,1,1
0033800002kUUJfAAO,Human Resources,Business Support - Admin/Staffing,"2502 E Pikes Peak Ave, Colorado Springs, CO 80909","$30,000 - $39,999",Full-Time,Full-Time,0,0,8/28/2017 0:00,1,1
0033800002kUUMBAA4,Safety/Security/Law Enforcement,Business Support - Facilities,"4300 Brighton Blvd, Denver, CO 80216","$60,000 - $69,999",Full-Time,Full-Time,0,1,12/25/2017 0:00,1,1
0033800002kUUhiAAG,Customer Service,Defense Contracting,"San Antonio, TX","$60,000 - $69,999",Full-Time,Full-Time,0,0,9/18/2017 0:00,1,1
0033800002kUUmoAAG,Management - Project,Manufacturing,"Colorado Springs, CO","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/22/2018 0:00,1,1
0033800002kUUnNAAW,Management - General,Installation/Repair/Maintenance,"Louisville, KY","$50,000 - $59,999",Full-Time,Full-Time,0,0,1/29/2018 0:00,1,1
0033800002kUUnmAAG,Accounting,Real Estate/Rental and Leasing,"Sarasota, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,6/12/2017 0:00,1,1
0033800002kUV3QAAW,Accounting,Transportation and Warehousing,"3375 High Prairie Rd, Grand Prairie, TX 75050","$60,000 - $69,999",Full-Time,Full-Time,0,0,7/3/2017 0:00,1,1
0033800002kUV6AAAW,Management - Operations,Retail Trade,"Carrollton,TX","$70,000 - $79,999",Full-Time,Full-Time,0,0,11/6/2017 0:00,1,1
0033800002kUVSwAAO,Restaurant/Food Service,Hospitality/Accommodation/Food Services,"Huntsville, AL","$30,000 - $39,999",Full-Time,Full-Time,0,1,1/8/2018 0:00,1,1
0033800002kUViHAAW,Consultant,Defense Contracting,"Colorado Springs CO, duty location Kabul Afghanistan","$90,000 - $99,999",Full-Time,Full-Time,0,0,1/29/2018 0:00,1,1
0033800002kUVypAAG,Safety/Security/Law Enforcement,Private Security,"Houston,TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/4/2017 0:00,1,1
0033800002kUWZEAA4,Safety/Security/Law Enforcement,Private Security,"Seattle, WA","$40,000 - $49,999",Full-Time,Full-Time,0,1,10/9/2017 0:00,1,1
0033800002kUWcwAAG,Management - Operations,Utilities,"Tyler, TX","$70,000 - $79,999",Full-Time,Full-Time,0,0,10/16/2017 0:00,1,1
0033800002kUWoOAAW,Manufacturing,Manufacturing,"Durham, NC","$50,000 - $59,999",Full-Time,Full-Time,0,0,8/7/2017 0:00,1,1
0033800002kUX3sAAG,IT - Help Desk/Support,Information - Information Technology,"Dupont, WA","$70,000 - $79,999",Full-Time,Full-Time,0,0,1/22/2018 0:00,1,1
0033800002kUXEbAAO,Retail,Retail Trade,"Bismarck, ND","$20,000 - $29,999",Part-Time,Part-Time,0,1,10/2/2017 0:00,1,1
0033800002kUXQjAAO,Human Resources,Government and Public Administration,"251 North Main Street, Winston-Salem, NC 27155","$60,000 - $69,999",Full-Time,Full-Time,0,0,9/17/2018 0:00,1,1
0033800002kUXR8AAO,Consultant,Business Support - Admin/Staffing,"Bldg# 6237 Fort Carson, CO 80913","$30,000 - $39,999",Full-Time,Full-Time,0,0,7/17/2017 0:00,1,1
0033800002kUYmTAAW,Management - Programs,Health Care and Social Assistance,"7160 Dallas Parkway, Suite 400 Plano, Texas 75024","$70,000 - $79,999",Full-Time,Full-Time,0,0,10/9/2017 0:00,1,1
0033800002kUYq0AAG,IT - General,Information - Information Technology,"San Diego, CA","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/24/2018 0:00,1,1
0033800002kUZOlAAO,Other,Government and Public Administration,Corpus Christi,"$60,000 - $69,999",Full-Time,Full-Time,0,0,9/25/2017 0:00,1,1
0033800002kUZPFAA4,Recruiting/Talent Acquisition,Business Support - Admin/Staffing,"Reston, VA","$50,000 - $59,999",Full-Time,Full-Time,0,0,1/8/2018 0:00,1,1
0033800002kUZQ1AAO,Supply Chain/Logistics,Banking/Finance/Insurance,"Addison, TX","$20,000 - $29,999",Full-Time,Full-Time,0,0,9/4/2017 0:00,1,1
0033800002kUZxMAAW,Distribution/Shipping,Construction,Lake City GA,"$60,000 - $69,999",Full-Time,Full-Time,0,0,2/26/2018 0:00,1,1
0033800002kUa0mAAC,Professional Services,Government and Public Administration,"308 Constitution Way Idaho Falls, ID","$20,000 - $29,999",Part-Time,Part-Time,0,1,2/26/2018 0:00,1,1
0033800002kUa11AAC,Management - Operations,Transportation and Warehousing,"Anderson, SC","$70,000 - $79,999",Full-Time,Full-Time,0,0,9/4/2017 0:00,1,1
0033800002kUaWEAA0,Analyst,Banking/Finance/Insurance,"New York, NY","$50,000 - $59,999",Full-Time,Full-Time,0,0,8/28/2017 0:00,1,1
0033800002kUavlAAC,Installation/Maintenance/Repair,Aerospace and Aviation,"Elizabeth City, NC","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/2/2017 0:00,1,1
0033800002kUb0YAAS,Other,Mining/Quarrying/Oil and Gas Extraction,"Dickinson, ND","$70,000 - $79,999",Full-Time,Full-Time,0,0,3/12/2018 0:00,1,1
0033800002kUcDnAAK,Retail,Retail Trade,"Durham, NC 27713","$30,000 - $39,999",Full-Time,Full-Time,0,1,9/25/2017 0:00,1,1
0033800002kUcPjAAK,Consultant,Defense Contracting,"Washington, DC","$80,000 - $89,999",Full-Time,Full-Time,0,0,1/29/2018 0:00,1,1
0033800002kUcU0AAK,Real Estate,Hospitality/Accommodation/Food Services,"St George, UT","$30,000 - $39,999",Full-Time,Full-Time,0,0,12/4/2017 0:00,1,1
0033800002kUcUAAA0,General Business,Government and Public Administration,"10th Floor, 1240 E 9th St, Cleveland, OH","$30,000 - $39,999",Full-Time,Full-Time,1,0,4/9/2018 0:00,1,1
0033800002kUcbLAAS,Analyst,Information - Information Technology,"Washington, DC","$100,000+",Full-Time,Full-Time,0,0,10/2/2017 0:00,1,1
0033800002kUcsAAAS,Other,Arts/Entertainment/Recreation,"LA, CA","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/23/2017 0:00,1,1
0033800002kUcsBAAS,IT - Help Desk/Support,Retail Trade,"Vacaville, CA","$20,000 - $29,999",Part-Time,Part-Time,0,0,7/2/2018 0:00,1,1
0033800002kUdA9AAK,Management - Operations,Manufacturing,Fredericksburg VA,"$60,000 - $69,999",Full-Time,Full-Time,0,0,6/11/2018 0:00,1,1
0033800002kUdXBAA0,Administrative/Clerical,Defense Contracting,"San Antonio, TX","$40,000 - $49,999",Temporary/Contract,Temporary/Contract,0,1,8/28/2017 0:00,1,1
0033800002kUdqxAAC,Training/Instruction/Teaching,Educational Services,Breinigsville PA,"$50,000 - $59,999",Full-Time,Full-Time,0,0,12/11/2017 0:00,1,1
0033800002kUeSPAA0,Consultant,Defense Contracting,"San Diego, CA","$100,000+",Full-Time,Full-Time,0,0,8/28/2017 0:00,1,1
0033800002kUenrAAC,Management - Programs,Educational Services,"6220 Culebra Rd, San Antonio, TX 78238","$80,000 - $89,999",Full-Time,Full-Time,0,0,6/18/2018 0:00,1,1
0033800002kUf1vAAC,Administrative/Clerical,Professional - Consulting Services,"Fort Belvoir, VA","$60,000 - $69,999",Full-Time,Full-Time,0,0,7/10/2017 0:00,1,1
0033800002kUfPhAAK,Training/Instruction/Teaching,Educational Services,"Elk River, MN","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/4/2017 0:00,1,1
0033800002kUfXbAAK,Installation/Maintenance/Repair,Retail Trade,"255 Steelhead Way, Boise, ID","$30,000 - $39,999",Full-Time,Full-Time,0,0,5/7/2018 0:00,1,1
0033800002kUfYoAAK,Management - Operations,Manufacturing,"O'Fallon, MO","$70,000 - $79,999",Full-Time,Full-Time,0,0,6/26/2017 0:00,1,1
0033800002kUfykAAC,Safety/Security/Law Enforcement,Government and Public Administration,"Loveland, CO","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/23/2017 0:00,1,1
0033800002kUgEuAAK,Customer Service,Business Support - Admin/Staffing,"Marshall, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,2/12/2018 0:00,1,1
0033800002kUhdIAAS,Safety/Security/Law Enforcement,Defense Contracting,"San Juan, Puerto Rico","$80,000 - $89,999",Full-Time,Full-Time,0,0,10/23/2017 0:00,1,1
0033800002kUhdmAAC,Customer Service,Banking/Finance/Insurance,"El Paso, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,1/29/2018 0:00,1,1
0033800002kUweIAAS,Analyst,Government and Public Administration,"Washington, D.C.","$100,000+",Full-Time,Full-Time,0,0,4/2/2018 0:00,1,1
0033800002kUweIAAS,Analyst,Defense Contracting,"Fort Meade, MD","$80,000 - $89,999",Full-Time,Full-Time,0,0,8/21/2017 0:00,1,1
0033800002kUx2vAAC,Training/Instruction/Teaching,Educational Services,"Atlanta, GA","$50,000 - $59,999",Temporary/Contract,Temporary/Contract,0,0,11/13/2017 0:00,1,1
0033800002kUxLEAA0,IT - Information Security,Information - Information Technology,"Based out of Charlotte, NC but works from home in VA.","$100,000+",Full-Time,Full-Time,0,0,6/4/2018 0:00,1,1
0033800002kUy3AAAS,Installation/Maintenance/Repair,Government and Public Administration,"Ashtabula, Ohio","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/15/2018 0:00,1,1
0033800002kUyI9AAK,Warehouse,Transportation and Warehousing,"Tacoma, WA","$50,000 - $59,999",Full-Time,Full-Time,0,0,11/13/2017 0:00,1,1
0033800002kUyKyAAK,Safety/Security/Law Enforcement,Health Care and Social Assistance,"Philadelphia, PA","$40,000 - $49,999",Full-Time,Full-Time,0,1,9/17/2018 0:00,1,1
0033800002kUyM6AAK,Analyst,Defense Contracting,Afghanistan,"$100,000+",Temporary/Contract,Temporary/Contract,0,0,8/28/2017 0:00,1,1
0033800002kUyZFAA0,Administrative/Clerical,Business Support - Admin/Staffing,"YLYW, Colorado Springs, 80916","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/2/2017 0:00,1,1
0033800002kUz49AAC,Distribution/Shipping,Government and Public Administration,"La Grange, NC","$30,000 - $39,999",Full-Time,Full-Time,0,0,8/14/2017 0:00,1,1
0033800002kUz8zAAC,Healthcare,Health Care and Social Assistance,"Fort Wayne, Indiana","$30,000 - $39,999",Full-Time,Full-Time,0,1,2/26/2018 0:00,1,1
0033800002kUzBoAAK,Installation/Maintenance/Repair,Other,"Conroe, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,12/17/2018 0:00,1,1
0033800002kUzgRAAS,Training/Instruction/Teaching,Private Security,colorado springs,"$50,000 - $59,999",Full-Time,Full-Time,0,0,2/19/2018 0:00,1,1
0033800002kUzofAAC,Supply Chain/Logistics,Agriculture/Forestry/Fishing and Hunting,"Killeen,TX","$100,000+",Full-Time,Full-Time,0,0,8/7/2017 0:00,1,1
0033800002lNa8tAAC,Manufacturing,Manufacturing,"Abilene, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,7/31/2017 0:00,1,1
0033800002lNb07AAC,Administrative/Clerical,Professional - Consulting Services,"Tualatin, OR","$40,000 - $49,999",Full-Time,Full-Time,0,0,4/9/2018 0:00,1,1
0033800002lNcDrAAK,Automotive,Installation/Repair/Maintenance,"Richburg, SC","$30,000 - $39,999",Full-Time,Full-Time,0,0,12/4/2017 0:00,1,1
0033800002lNcEaAAK,Healthcare,Health Care and Social Assistance,"Jacksonville, NC","$30,000 - $39,999",Full-Time,Full-Time,0,0,12/4/2017 0:00,1,1
0033800002lNdMeAAK,Human Resources,Business Support - Admin/Staffing,"Norfolk, VA","$40,000 - $49,999",Full-Time,Full-Time,0,0,7/17/2017 0:00,1,1
0033800002lNe9zAAC,IT - Systems Management,Defense Contracting,"Dayton, OH","$70,000 - $79,999",Full-Time,Full-Time,0,0,3/12/2018 0:00,1,1
0033800002lNggKAAS,Training/Instruction/Teaching,Educational Services,"Miami, FL","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/9/2017 0:00,1,1
0033800002lNjAnAAK,Analyst,Defense Contracting,"El Segundo, CA","$40,000 - $49,999",Full-Time,Full-Time,0,0,6/4/2018 0:00,1,1
0033800002lNlLiAAK,Analyst,Government and Public Administration,Warren MI,"$30,000 - $39,999",Full-Time,Full-Time,1,0,12/25/2017 0:00,1,1
0033800002lNlOsAAK,Supply Chain/Logistics,Defense Contracting,"55 Grenier St, Hanscom AFB, MA 01731","$50,000 - $59,999",Full-Time,Full-Time,0,0,1/22/2018 0:00,1,1
0033800002lNm1fAAC,Supply Chain/Logistics,Defense Contracting,"Centennial, CO","$40,000 - $49,999",Full-Time,Full-Time,0,0,7/31/2017 0:00,1,1
0033800002lNmaJAAS,IT - Help Desk/Support,Information - Information Technology,"Camp Mujuk, Korea","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/11/2017 0:00,1,1
0033800002lNmzuAAC,Professional Services,Professional - Creative and Design,"Chesapeake, VA","$30,000 - $39,999",Part-Time,Part-Time,0,0,1/8/2018 0:00,1,1
0033800002lNnAGAA0,Human Resources,Educational Services,"Hurst,TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,8/7/2017 0:00,1,1
0033800002lNnQ4AAK,Administrative/Clerical,Government and Public Administration,Raleigh NC,"$60,000 - $69,999",Full-Time,Full-Time,1,0,11/5/2018 0:00,1,1
0033800002lNnjNAAS,Installation/Maintenance/Repair,Aerospace and Aviation,"Valdosta, GA","$50,000 - $59,999",Full-Time,Full-Time,0,0,4/9/2018 0:00,1,1
0033800002lNorTAAS,Sales,Health Care and Social Assistance,"Syracuse, NY","$50,000 - $59,999",Full-Time,Full-Time,0,0,1/15/2018 0:00,1,1
0033800002lNovCAAS,Automotive,Defense Contracting,"San Diego, CA","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/15/2018 0:00,1,1
0033800002lNptTAAS,Training/Instruction/Teaching,Defense Contracting,Fort Huachuca,"$70,000 - $79,999",Temporary/Contract,Temporary/Contract,0,0,10/23/2017 0:00,1,1
0033800002lNpwNAAS,Installation/Maintenance/Repair,Aerospace and Aviation,"Bangor, Maine","$60,000 - $69,999",Full-Time,Full-Time,0,0,2/5/2018 0:00,1,1
0033800002lNpxaAAC,Administrative/Clerical,Management of Companies and Enterprises,Seattle WA,"$40,000 - $49,999",Full-Time,Full-Time,0,0,7/30/2018 0:00,1,1
0033800002lNq0KAAS,Analyst,Government and Public Administration,"Reston, VA","$50,000 - $59,999",Full-Time,Full-Time,0,0,6/12/2017 0:00,1,1
0033800002lNqHMAA0,Customer Service,Health Care and Social Assistance,"Hinesville, GA","$30,000 - $39,999",Full-Time,Full-Time,0,0,8/7/2017 0:00,1,1
0033800002lNql7AAC,Administrative/Clerical,Government and Public Administration,"San Diego, California","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/24/2018 0:00,1,1
0033800002lNr3kAAC,Management - Programs,Transportation and Warehousing,"410 Terry Ave. North Seattle, WA 98109-5210","$70,000 - $79,999",Full-Time,Full-Time,0,0,3/5/2018 0:00,1,1
0033800002lNrVKAA0,IT - Help Desk/Support,Transportation and Warehousing,"Forsyth, GA","$20,000 - $29,999",Part-Time,Part-Time,0,0,9/25/2017 0:00,1,1
0033800002lNrY3AAK,Purchasing/Procurement,Retail Trade,"Kent, WA","$60,000 - $69,999",Full-Time,Full-Time,0,0,7/17/2017 0:00,1,1
0033800002lNsvOAAS,Installation/Maintenance/Repair,Aerospace and Aviation,Indiannapolis,"$50,000 - $59,999",Full-Time,Full-Time,0,0,1/29/2018 0:00,1,1
0033800002lNtVMAA0,IT - Computer/Software Engineering,Aerospace and Aviation,"Greensboro, NC","$70,000 - $79,999",Full-Time,Full-Time,0,0,7/3/2017 0:00,1,1
0033800002lNtdVAAS,Administrative/Clerical,Business Support - Admin/Staffing,"Killeen, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/22/2018 0:00,1,1
0033800002lNtyvAAC,Consultant,Defense Contracting,"Arlington, VA","$90,000 - $99,999",Full-Time,Full-Time,0,0,10/2/2017 0:00,1,1
0033800002lNuJZAA0,Customer Service,Health Care and Social Assistance,Cincinnati,"$50,000 - $59,999",Full-Time,Full-Time,0,0,8/7/2017 0:00,1,1
0033800002lNuJbAAK,Consultant,Professional - Consulting Services,Washington DC Area / Remote / Europe,"$80,000 - $89,999",Full-Time,Full-Time,0,0,3/26/2018 0:00,1,1
0033800002lNuJcAAK,IT - Systems Management,Information - Information Technology,"1221 N Church St # 206, Moorestown, NJ 08057","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/26/2018 0:00,1,1
0033800002lNuJeAAK,IT - Information Security,Information - Information Technology,"Ft. Bragg, NC","$60,000 - $69,999",Full-Time,Full-Time,0,0,6/5/2017 0:00,1,1
0033800002lNuJfAAK,Skilled Labor/Trades,Utilities,"Houston, TX","$30,000 - $39,999",Full-Time,Full-Time,0,1,1/8/2018 0:00,1,1
0033800002lNuJhAAK,Human Resources,Construction,"Roanoke, TX","$80,000 - $89,999",Full-Time,Full-Time,0,0,8/7/2017 0:00,1,1
0033800002lNuJiAAK,Analyst,Defense Contracting,"Norfolk, VA","$60,000 - $69,999",Full-Time,Full-Time,0,1,8/14/2017 0:00,1,1
0033800002lNuQgAAK,Consultant,Business Support - Admin/Staffing,"Tampa, FL","$50,000 - $59,999",Full-Time,Full-Time,0,0,6/26/2017 0:00,1,1
0033800002lNuRoAAK,Professional Services,Defense Contracting,"Fayetteville, NC","$80,000 - $89,999",Full-Time,Full-Time,0,0,11/20/2017 0:00,1,1
0033800002lNuScAAK,Human Resources,Management of Companies and Enterprises,"Oklahoma City, OK","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/11/2017 0:00,1,1
0033800002lNuSfAAK,Skilled Labor/Trades,Defense Contracting,"Norfolk,VA","$50,000 - $59,999",Full-Time,Full-Time,0,0,8/14/2017 0:00,1,1
0033800002lNuTMAA0,Consultant,Defense Contracting,"Fort Sill, OK","$70,000 - $79,999",Full-Time,Full-Time,0,0,4/16/2018 0:00,1,1
0033800002lNuaiAAC,Administrative/Clerical,Government and Public Administration,"Kings Bay, GA","$50,000 - $59,999",Temporary/Contract,Temporary/Contract,0,0,10/9/2017 0:00,1,1
0033800002lNuamAAC,IT - Information Security,Information - Information Technology,Las Vegas,"$80,000 - $89,999",Full-Time,Full-Time,0,0,8/6/2018 0:00,1,1
0033800002lNuanAAC,Engineering,Transportation and Warehousing,"Jacksonville, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,3/12/2018 0:00,1,1
0033800002lNuaoAAC,IT - General,Management of Companies and Enterprises,"Eglin Air Force Base, FL","$70,000 - $79,999",Full-Time,Full-Time,0,0,10/23/2017 0:00,1,1
0033800002lNuapAAC,Management - Operations,Defense Contracting,"Norfolk, VA","$70,000 - $79,999",Full-Time,Full-Time,0,0,10/16/2017 0:00,1,1
0033800002lNuasAAC,Human Resources,Aerospace and Aviation,"St Augustine, FL","$30,000 - $39,999",Part-Time,Part-Time,0,0,7/24/2017 0:00,1,1
0033800002lNuavAAC,Training/Instruction/Teaching,Educational Services,Jacksonville FL,"$60,000 - $69,999",Full-Time,Full-Time,0,0,7/10/2017 0:00,1,1
0033800002lNuawAAC,IT - General,Health Care and Social Assistance,"Jacksonville, FL","$30,000 - $39,999",Full-Time,Full-Time,0,0,2/12/2018 0:00,1,1
0033800002lNuaxAAC,Administrative/Clerical,Health Care and Social Assistance,"Jacksonville, FL","$30,000 - $39,999",Temporary/Contract,Temporary/Contract,0,0,11/6/2017 0:00,1,1
0033800002lNub4AAC,Customer Service,Retail Trade,"Jacksonville, FL","$20,000 - $29,999",Part-Time,Part-Time,0,1,11/6/2017 0:00,1,1
0033800002lNub7AAC,Training/Instruction/Teaching,Information - Information Technology,"Mayport, FL","$80,000 - $89,999",Full-Time,Full-Time,0,0,11/13/2017 0:00,1,1
0033800002lNub9AAC,Other,Government and Public Administration,"Denver, CO","$30,000 - $39,999",Part-Time,Part-Time,0,1,11/6/2017 0:00,1,1
0033800002lNubBAAS,Management - Programs,Manufacturing,Rochester MN,"$100,000+",Full-Time,Full-Time,0,0,10/2/2017 0:00,1,1
0033800002lNubDAAS,Administrative/Clerical,Business Support - Admin/Staffing,Jacksonville FL,"$40,000 - $49,999",Full-Time,Full-Time,0,0,9/25/2017 0:00,1,1
0033800002lNubHAAS,Supply Chain/Logistics,Aerospace and Aviation,"Kuwait City, Kuwait","$100,000+",Full-Time,Full-Time,0,1,10/30/2017 0:00,1,1
0033800002lNubIAAS,Human Resources,Business Support - Admin/Staffing,"Jacksonville, FL","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/11/2017 0:00,1,1
0033800002lNubOAAS,IT - Help Desk/Support,Information - Information Technology,"Naples, Italy","$80,000 - $89,999",Full-Time,Full-Time,0,0,1/22/2018 0:00,1,1
0033800002lNubTAAS,Nonprofit - Social Services,Government and Public Administration,"Jacksonville, FL","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/23/2017 0:00,1,1
0033800002lNubVAAS,Customer Service,Defense Contracting,"Jacksonville, FL","$20,000 - $29,999",Full-Time,Full-Time,0,1,5/1/2017 0:00,1,1
0033800002lNubWAAS,Sales,Real Estate/Rental and Leasing,"Jacksonville, FL","$50,000 - $59,999",Full-Time,Full-Time,0,0,2/12/2018 0:00,1,1
0033800002lNubXAAS,Legal,Professional - Legal,"Jacksonville, FL","$50,000 - $59,999",Full-Time,Full-Time,0,0,7/16/2018 0:00,1,1
0033800002lNubbAAC,Management - Programs,Religious/Civic/Nonprofit,"Jacksonville, FL","$50,000 - $59,999",Full-Time,Full-Time,0,0,3/5/2018 0:00,1,1
0033800002lNubcAAC,IT - General,Information - Information Technology,Jacksonville FL,"$50,000 - $59,999",Full-Time,Full-Time,0,0,10/16/2017 0:00,1,1
0033800002lNubdAAC,Human Resources,Manufacturing,"Fernandina Beach, FL","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/23/2017 0:00,1,1
0033800002lNubeAAC,Distribution/Shipping,Government and Public Administration,"Orlando, FL","$30,000 - $39,999",Full-Time,Full-Time,1,1,2/5/2018 0:00,1,1
0033800002lNubfAAC,Training/Instruction/Teaching,Defense Contracting,"Richardson, TX","$80,000 - $89,999",Full-Time,Full-Time,0,0,10/30/2017 0:00,1,1
0033800002lNubgAAC,Safety/Security/Law Enforcement,Government and Public Administration,"New Orleans, LA","$40,000 - $49,999",Full-Time,Full-Time,0,1,10/2/2017 0:00,1,1
